Date,Load,Load1,kWh,Load2,kWh,Load3,kWh
14/3/2022 13.00,177.9,0,435918.3,177.9,421480.1,0,146229.9
14/3/2022 14.00,177.9,0,435918.3,177.9,421658,0,146229.9
14/3/2022 15.00,177.9,0,435918.3,177.9,421835.9,0,146229.9
14/3/2022 16.00,177.9,0,435918.3,177.9,422013.8,0,146229.9
14/3/2022 17.00,54.775,0,435918.3,54.775,422068.575,0,146229.9
14/3/2022 18.00,54.775,0,435918.3,54.775,422123.35,0,146229.9
14/3/2022 19.00,54.775,0,435918.3,54.775,422178.125,0,146229.9
14/3/2022 20.00,54.775,0,435918.3,54.775,422232.9,0,146229.9
14/3/2022 21.00,0,0,435918.3,0,422232.9,0,146229.9
14/3/2022 22.00,0,0,435918.3,0,422232.9,0,146229.9
14/3/2022 23.00,0,0,435918.3,0,422232.9,0,146229.9
15/3/2022 0.00,0,0,435918.3,0,422232.9,0,146229.9
15/3/2022 1.00,0,0,435918.3,0,422232.9,0,146229.9
15/3/2022 2.00,0,0,435918.3,0,422232.9,0,146229.9
15/3/2022 3.00,0,0,435918.3,0,422232.9,0,146229.9
15/3/2022 4.00,0,0,435918.3,0,422232.9,0,146229.9
15/3/2022 5.00,41.9,0,435918.3,41.9,422274.8,0,146229.9
15/3/2022 6.00,41.9,0,435918.3,41.9,422316.7,0,146229.9
15/3/2022 7.00,41.9,0,435918.3,41.9,422358.6,0,146229.9
15/3/2022 8.00,41.9,0,435918.3,41.9,422400.5,0,146229.9
15/3/2022 9.00,166.775,0,435918.3,166.775,422567.275,0,146229.9
15/3/2022 10.00,166.775,0,435918.3,166.775,422734.05,0,146229.9
15/3/2022 11.00,166.775,0,435918.3,166.775,422900.825,0,146229.9
15/3/2022 12.00,166.775,0,435918.3,166.775,423067.6,0,146229.9
15/3/2022 13.00,159.525,0,435918.3,159.525,423227.125,0,146229.9
15/3/2022 14.00,159.525,0,435918.3,159.525,423386.65,0,146229.9
15/3/2022 15.00,159.525,0,435918.3,159.525,423546.175,0,146229.9
15/3/2022 16.00,159.525,0,435918.3,159.525,423705.7,0,146229.9
15/3/2022 17.00,50.3,0,435918.3,50.3,423756,0,146229.9
15/3/2022 18.00,50.3,0,435918.3,50.3,423806.3,0,146229.9
15/3/2022 19.00,50.3,0,435918.3,50.3,423856.6,0,146229.9
15/3/2022 20.00,50.3,0,435918.3,50.3,423906.9,0,146229.9
15/3/2022 21.00,0,0,435918.3,0,423906.9,0,146229.9
15/3/2022 22.00,0,0,435918.3,0,423906.9,0,146229.9
15/3/2022 23.00,0,0,435918.3,0,423906.9,0,146229.9
16/3/2022 0.00,0,0,435918.3,0,423906.9,0,146229.9
16/3/2022 1.00,0,0,435918.3,0,423906.9,0,146229.9
16/3/2022 2.00,0,0,435918.3,0,423906.9,0,146229.9
16/3/2022 3.00,0,0,435918.3,0,423906.9,0,146229.9
16/3/2022 4.00,0,0,435918.3,0,423906.9,0,146229.9
16/3/2022 5.00,42.3,0,435918.3,42.3,423949.2,0,146229.9
16/3/2022 6.00,42.3,0,435918.3,42.3,423991.5,0,146229.9
16/3/2022 7.00,42.3,0,435918.3,42.3,424033.8,0,146229.9
16/3/2022 8.00,42.3,0,435918.3,42.3,424076.1,0,146229.9
16/3/2022 9.00,153.475,0,435918.3,153.475,424229.575,0,146229.9
16/3/2022 10.00,153.475,0,435918.3,153.475,424383.05,0,146229.9
16/3/2022 11.00,153.475,0,435918.3,153.475,424536.525,0,146229.9
16/3/2022 12.00,153.475,0,435918.3,153.475,424690,0,146229.9
16/3/2022 13.00,145.025,0,435918.3,145.025,424835.025,0,146229.9
16/3/2022 14.00,145.025,0,435918.3,145.025,424980.05,0,146229.9
16/3/2022 15.00,145.025,0,435918.3,145.025,425125.075,0,146229.9
16/3/2022 16.00,145.025,0,435918.3,145.025,425270.1,0,146229.9
16/3/2022 17.00,42.425,0,435918.3,42.425,425312.525,0,146229.9
16/3/2022 18.00,42.425,0,435918.3,42.425,425354.95,0,146229.9
16/3/2022 19.00,42.425,0,435918.3,42.425,425397.375,0,146229.9
16/3/2022 20.00,42.425,0,435918.3,42.425,425439.8,0,146229.9
16/3/2022 21.00,0,0,435918.3,0,425439.8,0,146229.9
16/3/2022 22.00,0,0,435918.3,0,425439.8,0,146229.9
16/3/2022 23.00,0,0,435918.3,0,425439.8,0,146229.9
17/3/2022 0.00,0,0,435918.3,0,425439.8,0,146229.9
17/3/2022 1.00,0,0,435918.3,0,425439.8,0,146229.9
17/3/2022 2.00,0,0,435918.3,0,425439.8,0,146229.9
17/3/2022 3.00,0,0,435918.3,0,425439.8,0,146229.9
17/3/2022 4.00,0,0,435918.3,0,425439.8,0,146229.9
17/3/2022 5.00,36.9,0,435918.3,36.9,425476.7,0,146229.9
17/3/2022 6.00,36.9,0,435918.3,36.9,425513.6,0,146229.9
17/3/2022 7.00,36.9,0,435918.3,36.9,425550.5,0,146229.9
17/3/2022 8.00,36.9,0,435918.3,36.9,425587.4,0,146229.9
17/3/2022 9.00,128.25,0,435918.3,128.25,425715.65,0,146229.9
17/3/2022 10.00,128.25,0,435918.3,128.25,425843.9,0,146229.9
17/3/2022 11.00,128.25,0,435918.3,128.25,425972.15,0,146229.9
17/3/2022 12.00,128.25,0,435918.3,128.25,426100.4,0,146229.9
17/3/2022 13.00,153.525,0,435918.3,153.525,426253.925,0,146229.9
17/3/2022 14.00,153.525,0,435918.3,153.525,426407.45,0,146229.9
17/3/2022 15.00,153.525,0,435918.3,153.525,426560.975,0,146229.9
17/3/2022 16.00,153.525,0,435918.3,153.525,426714.5,0,146229.9
17/3/2022 17.00,41.525,0,435918.3,41.525,426756.025,0,146229.9
17/3/2022 18.00,41.525,0,435918.3,41.525,426797.55,0,146229.9
17/3/2022 19.00,41.525,0,435918.3,41.525,426839.075,0,146229.9
17/3/2022 20.00,41.525,0,435918.3,41.525,426880.6,0,146229.9
17/3/2022 21.00,0,0,435918.3,0,426880.6,0,146229.9
17/3/2022 22.00,0,0,435918.3,0,426880.6,0,146229.9
17/3/2022 23.00,0,0,435918.3,0,426880.6,0,146229.9
18/3/2022 0.00,0,0,435918.3,0,426880.6,0,146229.9
18/3/2022 1.00,0,0,435918.3,0,426880.6,0,146229.9
18/3/2022 2.00,0,0,435918.3,0,426880.6,0,146229.9
18/3/2022 3.00,0,0,435918.3,0,426880.6,0,146229.9
18/3/2022 4.00,0,0,435918.3,0,426880.6,0,146229.9
18/3/2022 5.00,35.55,0,435918.3,35.55,426916.15,0,146229.9
18/3/2022 6.00,35.55,0,435918.3,35.55,426951.7,0,146229.9
18/3/2022 7.00,35.55,0,435918.3,35.55,426987.25,0,146229.9
18/3/2022 8.00,35.55,0,435918.3,35.55,427022.8,0,146229.9
18/3/2022 9.00,117.525,0,435918.3,117.525,427140.325,0,146229.9
18/3/2022 10.00,117.525,0,435918.3,117.525,427257.85,0,146229.9
18/3/2022 11.00,117.525,0,435918.3,117.525,427375.375,0,146229.9
18/3/2022 12.00,117.525,0,435918.3,117.525,427492.9,0,146229.9
18/3/2022 13.00,115.2,0,435918.3,115.2,427608.1,0,146229.9
18/3/2022 14.00,115.2,0,435918.3,115.2,427723.3,0,146229.9
18/3/2022 15.00,115.2,0,435918.3,115.2,427838.5,0,146229.9
18/3/2022 16.00,115.2,0,435918.3,115.2,427953.7,0,146229.9
18/3/2022 17.00,30.425,0,435918.3,30.425,427984.125,0,146229.9
18/3/2022 18.00,30.425,0,435918.3,30.425,428014.55,0,146229.9
18/3/2022 19.00,30.425,0,435918.3,30.425,428044.975,0,146229.9
18/3/2022 20.00,30.425,0,435918.3,30.425,428075.4,0,146229.9
18/3/2022 21.00,0,0,435918.3,0,428075.4,0,146229.9
18/3/2022 22.00,0,0,435918.3,0,428075.4,0,146229.9
18/3/2022 23.00,0,0,435918.3,0,428075.4,0,146229.9
19/3/2022 0.00,0,0,435918.3,0,428075.4,0,146229.9
19/3/2022 1.00,0,0,435918.3,0,428075.4,0,146229.9
19/3/2022 2.00,0,0,435918.3,0,428075.4,0,146229.9
19/3/2022 3.00,0,0,435918.3,0,428075.4,0,146229.9
19/3/2022 4.00,0,0,435918.3,0,428075.4,0,146229.9
19/3/2022 5.00,0,0,435918.3,0,428075.4,0,146229.9
19/3/2022 6.00,0,0,435918.3,0,428075.4,0,146229.9
19/3/2022 7.00,0,0,435918.3,0,428075.4,0,146229.9
19/3/2022 8.00,0,0,435918.3,0,428075.4,0,146229.9
19/3/2022 9.00,0,0,435918.3,0,428075.4,0,146229.9
19/3/2022 10.00,0,0,435918.3,0,428075.4,0,146229.9
19/3/2022 11.00,0,0,435918.3,0,428075.4,0,146229.9
19/3/2022 12.00,0,0,435918.3,0,428075.4,0,146229.9
19/3/2022 13.00,0,0,435918.3,0,428075.4,0,146229.9
19/3/2022 14.00,0,0,435918.3,0,428075.4,0,146229.9
19/3/2022 15.00,0,0,435918.3,0,428075.4,0,146229.9
19/3/2022 16.00,0,0,435918.3,0,428075.4,0,146229.9
19/3/2022 17.00,0,0,435918.3,0,428075.4,0,146229.9
19/3/2022 18.00,0,0,435918.3,0,428075.4,0,146229.9
19/3/2022 19.00,0,0,435918.3,0,428075.4,0,146229.9
19/3/2022 20.00,0,0,435918.3,0,428075.4,0,146229.9
19/3/2022 21.00,0,0,435918.3,0,428075.4,0,146229.9
19/3/2022 22.00,0,0,435918.3,0,428075.4,0,146229.9
19/3/2022 23.00,0,0,435918.3,0,428075.4,0,146229.9
20/3/2022 0.00,0,0,435918.3,0,428075.4,0,146229.9
20/3/2022 1.00,0,0,435918.3,0,428075.4,0,146229.9
20/3/2022 2.00,0,0,435918.3,0,428075.4,0,146229.9
20/3/2022 3.00,0,0,435918.3,0,428075.4,0,146229.9
20/3/2022 4.00,0,0,435918.3,0,428075.4,0,146229.9
20/3/2022 5.00,0,0,435918.3,0,428075.4,0,146229.9
20/3/2022 6.00,0,0,435918.3,0,428075.4,0,146229.9
20/3/2022 7.00,0,0,435918.3,0,428075.4,0,146229.9
20/3/2022 8.00,0,0,435918.3,0,428075.4,0,146229.9
20/3/2022 9.00,0,0,435918.3,0,428075.4,0,146229.9
20/3/2022 10.00,0,0,435918.3,0,428075.4,0,146229.9
20/3/2022 11.00,0,0,435918.3,0,428075.4,0,146229.9
20/3/2022 12.00,0,0,435918.3,0,428075.4,0,146229.9
20/3/2022 13.00,0,0,435918.3,0,428075.4,0,146229.9
20/3/2022 14.00,0,0,435918.3,0,428075.4,0,146229.9
20/3/2022 15.00,0,0,435918.3,0,428075.4,0,146229.9
20/3/2022 16.00,0,0,435918.3,0,428075.4,0,146229.9
20/3/2022 17.00,0,0,435918.3,0,428075.4,0,146229.9
20/3/2022 18.00,0,0,435918.3,0,428075.4,0,146229.9
20/3/2022 19.00,0,0,435918.3,0,428075.4,0,146229.9
20/3/2022 20.00,0,0,435918.3,0,428075.4,0,146229.9
20/3/2022 21.00,0,0,435918.3,0,428075.4,0,146229.9
20/3/2022 22.00,0,0,435918.3,0,428075.4,0,146229.9
20/3/2022 23.00,0,0,435918.3,0,428075.4,0,146229.9
21/3/2022 0.00,0,0,435918.3,0,428075.4,0,146229.9
21/3/2022 1.00,0,0,435918.3,0,428075.4,0,146229.9
21/3/2022 2.00,0,0,435918.3,0,428075.4,0,146229.9
21/3/2022 3.00,0,0,435918.3,0,428075.4,0,146229.9
21/3/2022 4.00,0,0,435918.3,0,428075.4,0,146229.9
21/3/2022 5.00,0,0,435918.3,0,428075.4,0,146229.9
21/3/2022 6.00,0,0,435918.3,0,428075.4,0,146229.9
21/3/2022 7.00,75.25,0,435918.3,0,428075.4,75.25,146305.15
21/3/2022 8.00,75.25,0,435918.3,0,428075.4,75.25,146380.4
21/3/2022 9.00,167.2,0,435918.3,0,428075.4,167.2,146547.6
21/3/2022 10.00,167.2,0,435918.3,0,428075.4,167.2,146714.8
21/3/2022 11.00,171.5,0,435918.3,0,428075.4,171.5,146886.3
21/3/2022 12.00,171.5,0,435918.3,0,428075.4,171.5,147057.8
21/3/2022 13.00,154.3,0,435918.3,0,428075.4,154.3,147212.1
21/3/2022 14.00,154.3,0,435918.3,0,428075.4,154.3,147366.4
21/3/2022 15.00,152.95,0,435918.3,0,428075.4,152.95,147519.35
21/3/2022 16.00,152.95,0,435918.3,0,428075.4,152.95,147672.3
21/3/2022 17.00,77.7,0,435918.3,0,428075.4,77.7,147750
21/3/2022 18.00,77.7,0,435918.3,0,428075.4,77.7,147827.7
21/3/2022 19.00,0,0,435918.3,0,428075.4,0,147827.7
21/3/2022 20.00,0,0,435918.3,0,428075.4,0,147827.7
21/3/2022 21.00,0,0,435918.3,0,428075.4,0,147827.7
21/3/2022 22.00,0,0,435918.3,0,428075.4,0,147827.7
21/3/2022 23.00,0,0,435918.3,0,428075.4,0,147827.7
22/3/2022 0.00,0,0,435918.3,0,428075.4,0,147827.7
22/3/2022 1.00,0,0,435918.3,0,428075.4,0,147827.7
22/3/2022 2.00,0,0,435918.3,0,428075.4,0,147827.7
22/3/2022 3.00,0,0,435918.3,0,428075.4,0,147827.7
22/3/2022 4.00,0,0,435918.3,0,428075.4,0,147827.7
22/3/2022 5.00,0,0,435918.3,0,428075.4,0,147827.7
22/3/2022 6.00,0,0,435918.3,0,428075.4,0,147827.7
22/3/2022 7.00,77.6,0,435918.3,0,428075.4,77.6,147905.3
22/3/2022 8.00,77.6,0,435918.3,0,428075.4,77.6,147982.9
22/3/2022 9.00,166.7,0,435918.3,0,428075.4,166.7,148149.6
22/3/2022 10.00,166.7,0,435918.3,0,428075.4,166.7,148316.3
22/3/2022 11.00,158.55,0,435918.3,0,428075.4,158.55,148474.85
22/3/2022 12.00,158.55,0,435918.3,0,428075.4,158.55,148633.4
22/3/2022 13.00,168.6,0,435918.3,0,428075.4,168.6,148802
22/3/2022 14.00,168.6,0,435918.3,0,428075.4,168.6,148970.6
22/3/2022 15.00,142.1,0,435918.3,0,428075.4,142.1,149112.7
22/3/2022 16.00,142.1,0,435918.3,0,428075.4,142.1,149254.8
22/3/2022 17.00,65.6,0,435918.3,0,428075.4,65.6,149320.4
22/3/2022 18.00,65.6,0,435918.3,0,428075.4,65.6,149386
22/3/2022 19.00,0,0,435918.3,0,428075.4,0,149386
22/3/2022 20.00,0,0,435918.3,0,428075.4,0,149386
22/3/2022 21.00,0,0,435918.3,0,428075.4,0,149386
22/3/2022 22.00,0,0,435918.3,0,428075.4,0,149386
22/3/2022 23.00,0,0,435918.3,0,428075.4,0,149386
23/3/2022 0.00,0,0,435918.3,0,428075.4,0,149386
23/3/2022 1.00,0,0,435918.3,0,428075.4,0,149386
23/3/2022 2.00,0,0,435918.3,0,428075.4,0,149386
23/3/2022 3.00,0,0,435918.3,0,428075.4,0,149386
23/3/2022 4.00,0,0,435918.3,0,428075.4,0,149386
23/3/2022 5.00,0,0,435918.3,0,428075.4,0,149386
23/3/2022 6.00,0,0,435918.3,0,428075.4,0,149386
23/3/2022 7.00,68.25,0,435918.3,0,428075.4,68.25,149454.25
23/3/2022 8.00,68.25,0,435918.3,0,428075.4,68.25,149522.5
23/3/2022 9.00,121.9,0,435918.3,0,428075.4,121.9,149644.4
23/3/2022 10.00,121.9,0,435918.3,0,428075.4,121.9,149766.3
23/3/2022 11.00,116.75,0,435918.3,0,428075.4,116.75,149883.05
23/3/2022 12.00,116.75,0,435918.3,0,428075.4,116.75,149999.8
23/3/2022 13.00,119.75,0,435918.3,0,428075.4,119.75,150119.55
23/3/2022 14.00,119.75,0,435918.3,0,428075.4,119.75,150239.3
23/3/2022 15.00,121.35,0,435918.3,0,428075.4,121.35,150360.65
23/3/2022 16.00,121.35,0,435918.3,0,428075.4,121.35,150482
23/3/2022 17.00,62.5,0,435918.3,0,428075.4,62.5,150544.5
23/3/2022 18.00,62.5,0,435918.3,0,428075.4,62.5,150607
23/3/2022 19.00,0,0,435918.3,0,428075.4,0,150607
23/3/2022 20.00,0,0,435918.3,0,428075.4,0,150607
23/3/2022 21.00,0,0,435918.3,0,428075.4,0,150607
23/3/2022 22.00,0,0,435918.3,0,428075.4,0,150607
23/3/2022 23.00,0,0,435918.3,0,428075.4,0,150607
24/3/2022 0.00,0,0,435918.3,0,428075.4,0,150607
24/3/2022 1.00,0,0,435918.3,0,428075.4,0,150607
24/3/2022 2.00,0,0,435918.3,0,428075.4,0,150607
24/3/2022 3.00,0,0,435918.3,0,428075.4,0,150607
24/3/2022 4.00,0,0,435918.3,0,428075.4,0,150607
24/3/2022 5.00,0,0,435918.3,0,428075.4,0,150607
24/3/2022 6.00,0,0,435918.3,0,428075.4,0,150607
24/3/2022 7.00,65.6,0,435918.3,0,428075.4,65.6,150672.6
24/3/2022 8.00,65.6,0,435918.3,0,428075.4,65.6,150738.2
24/3/2022 9.00,124.9,0,435918.3,0,428075.4,124.9,150863.1
24/3/2022 10.00,124.9,0,435918.3,0,428075.4,124.9,150988
24/3/2022 11.00,144.3,0,435918.3,0,428075.4,144.3,151132.3
24/3/2022 12.00,144.3,0,435918.3,0,428075.4,144.3,151276.6
24/3/2022 13.00,117.1,0,435918.3,0,428075.4,117.1,151393.7
24/3/2022 14.00,117.1,0,435918.3,0,428075.4,117.1,151510.8
24/3/2022 15.00,115.35,0,435918.3,0,428075.4,115.35,151626.15
24/3/2022 16.00,115.35,0,435918.3,0,428075.4,115.35,151741.5
24/3/2022 17.00,59.35,0,435918.3,0,428075.4,59.35,151800.85
24/3/2022 18.00,59.35,0,435918.3,0,428075.4,59.35,151860.2
24/3/2022 19.00,0,0,435918.3,0,428075.4,0,151860.2
24/3/2022 20.00,0,0,435918.3,0,428075.4,0,151860.2
24/3/2022 21.00,0,0,435918.3,0,428075.4,0,151860.2
24/3/2022 22.00,0,0,435918.3,0,428075.4,0,151860.2
24/3/2022 23.00,0,0,435918.3,0,428075.4,0,151860.2
25/3/2022 0.00,0,0,435918.3,0,428075.4,0,151860.2
25/3/2022 1.00,0,0,435918.3,0,428075.4,0,151860.2
25/3/2022 2.00,0,0,435918.3,0,428075.4,0,151860.2
25/3/2022 3.00,0,0,435918.3,0,428075.4,0,151860.2
25/3/2022 4.00,0,0,435918.3,0,428075.4,0,151860.2
25/3/2022 5.00,0,0,435918.3,0,428075.4,0,151860.2
25/3/2022 6.00,0,0,435918.3,0,428075.4,0,151860.2
25/3/2022 7.00,68.15,0,435918.3,0,428075.4,68.15,151928.35
25/3/2022 8.00,68.15,0,435918.3,0,428075.4,68.15,151996.5
25/3/2022 9.00,120.3,0,435918.3,0,428075.4,120.3,152116.8
25/3/2022 10.00,120.3,0,435918.3,0,428075.4,120.3,152237.1
25/3/2022 11.00,118.65,0,435918.3,0,428075.4,118.65,152355.75
25/3/2022 12.00,118.65,0,435918.3,0,428075.4,118.65,152474.4
25/3/2022 13.00,121.65,0,435918.3,0,428075.4,121.65,152596.05
25/3/2022 14.00,121.65,0,435918.3,0,428075.4,121.65,152717.7
25/3/2022 15.00,120.35,0,435918.3,0,428075.4,120.35,152838.05
25/3/2022 16.00,120.35,0,435918.3,0,428075.4,120.35,152958.4
25/3/2022 17.00,69.1,0,435918.3,0,428075.4,69.1,153027.5
25/3/2022 18.00,69.1,0,435918.3,0,428075.4,69.1,153096.6
25/3/2022 19.00,0,0,435918.3,0,428075.4,0,153096.6
25/3/2022 20.00,0,0,435918.3,0,428075.4,0,153096.6
25/3/2022 21.00,0,0,435918.3,0,428075.4,0,153096.6
25/3/2022 22.00,0,0,435918.3,0,428075.4,0,153096.6
25/3/2022 23.00,0,0,435918.3,0,428075.4,0,153096.6
26/3/2022 0.00,0,0,435918.3,0,428075.4,0,153096.6
26/3/2022 1.00,0,0,435918.3,0,428075.4,0,153096.6
26/3/2022 2.00,0,0,435918.3,0,428075.4,0,153096.6
26/3/2022 3.00,0,0,435918.3,0,428075.4,0,153096.6
26/3/2022 4.00,0,0,435918.3,0,428075.4,0,153096.6
26/3/2022 5.00,0,0,435918.3,0,428075.4,0,153096.6
26/3/2022 6.00,0,0,435918.3,0,428075.4,0,153096.6
26/3/2022 7.00,0,0,435918.3,0,428075.4,0,153096.6
26/3/2022 8.00,0,0,435918.3,0,428075.4,0,153096.6
26/3/2022 9.00,0,0,435918.3,0,428075.4,0,153096.6
26/3/2022 10.00,0,0,435918.3,0,428075.4,0,153096.6
26/3/2022 11.00,0,0,435918.3,0,428075.4,0,153096.6
26/3/2022 12.00,0,0,435918.3,0,428075.4,0,153096.6
26/3/2022 13.00,0,0,435918.3,0,428075.4,0,153096.6
26/3/2022 14.00,0,0,435918.3,0,428075.4,0,153096.6
26/3/2022 15.00,0,0,435918.3,0,428075.4,0,153096.6
26/3/2022 16.00,0,0,435918.3,0,428075.4,0,153096.6
26/3/2022 17.00,0,0,435918.3,0,428075.4,0,153096.6
26/3/2022 18.00,0,0,435918.3,0,428075.4,0,153096.6
26/3/2022 19.00,0,0,435918.3,0,428075.4,0,153096.6
26/3/2022 20.00,0,0,435918.3,0,428075.4,0,153096.6
26/3/2022 21.00,0,0,435918.3,0,428075.4,0,153096.6
26/3/2022 22.00,0,0,435918.3,0,428075.4,0,153096.6
26/3/2022 23.00,0,0,435918.3,0,428075.4,0,153096.6
27/3/2022 0.00,0,0,435918.3,0,428075.4,0,153096.6
27/3/2022 1.00,0,0,435918.3,0,428075.4,0,153096.6
27/3/2022 2.00,0,0,435918.3,0,428075.4,0,153096.6
27/3/2022 3.00,0,0,435918.3,0,428075.4,0,153096.6
27/3/2022 4.00,0,0,435918.3,0,428075.4,0,153096.6
27/3/2022 5.00,0,0,435918.3,0,428075.4,0,153096.6
27/3/2022 6.00,0,0,435918.3,0,428075.4,0,153096.6
27/3/2022 7.00,0,0,435918.3,0,428075.4,0,153096.6
27/3/2022 8.00,0,0,435918.3,0,428075.4,0,153096.6
27/3/2022 9.00,0,0,435918.3,0,428075.4,0,153096.6
27/3/2022 10.00,0,0,435918.3,0,428075.4,0,153096.6
27/3/2022 11.00,0,0,435918.3,0,428075.4,0,153096.6
27/3/2022 12.00,0,0,435918.3,0,428075.4,0,153096.6
27/3/2022 13.00,0,0,435918.3,0,428075.4,0,153096.6
27/3/2022 14.00,0,0,435918.3,0,428075.4,0,153096.6
27/3/2022 15.00,0,0,435918.3,0,428075.4,0,153096.6
27/3/2022 16.00,0,0,435918.3,0,428075.4,0,153096.6
27/3/2022 17.00,0,0,435918.3,0,428075.4,0,153096.6
27/3/2022 18.00,0,0,435918.3,0,428075.4,0,153096.6
27/3/2022 19.00,0,0,435918.3,0,428075.4,0,153096.6
27/3/2022 20.00,0,0,435918.3,0,428075.4,0,153096.6
27/3/2022 21.00,0,0,435918.3,0,428075.4,0,153096.6
27/3/2022 22.00,0,0,435918.3,0,428075.4,0,153096.6
27/3/2022 23.00,0,0,435918.3,0,428075.4,0,153096.6
28/3/2022 0.00,0,0,435918.3,0,428075.4,0,153096.6
28/3/2022 1.00,0,0,435918.3,0,428075.4,0,153096.6
28/3/2022 2.00,0,0,435918.3,0,428075.4,0,153096.6
28/3/2022 3.00,0,0,435918.3,0,428075.4,0,153096.6
28/3/2022 4.00,0,0,435918.3,0,428075.4,0,153096.6
28/3/2022 5.00,0,0,435918.3,0,428075.4,0,153096.6
28/3/2022 6.00,0,0,435918.3,0,428075.4,0,153096.6
28/3/2022 7.00,98.59999406,98.59999406,436016.9,0,428075.4,0,153096.6
28/3/2022 8.00,98.6,98.6,436115.5,0,428075.4,0,153096.6
28/3/2022 9.00,230.3499921,230.3499921,436345.85,0,428075.4,0,153096.6
28/3/2022 10.00,230.35,230.35,436576.2,0,428075.4,0,153096.6
28/3/2022 11.00,230.25,230.25,436806.45,0,428075.4,0,153096.6
28/3/2022 12.00,230.25,230.25,437036.7,0,428075.4,0,153096.6
28/3/2022 13.00,185.4000027,185.4000027,437222.1,0,428075.4,0,153096.6
28/3/2022 14.00,185.4,185.4,437407.5,0,428075.4,0,153096.6
28/3/2022 15.00,133.6000031,133.6000031,437541.1,0,428075.4,0,153096.6
28/3/2022 16.00,133.6,133.6,437674.7,0,428075.4,0,153096.6
28/3/2022 17.00,92.3000025,92.3000025,437767,0,428075.4,0,153096.6
28/3/2022 18.00,92.3,92.3,437859.3,0,428075.4,0,153096.6
28/3/2022 19.00,5.58997E-06,5.58997E-06,437859.3,0,428075.4,0,153096.6
28/3/2022 20.00,0,0,437859.3,0,428075.4,0,153096.6
28/3/2022 21.00,0,0,437859.3,0,428075.4,0,153096.6
28/3/2022 22.00,0,0,437859.3,0,428075.4,0,153096.6
28/3/2022 23.00,0,0,437859.3,0,428075.4,0,153096.6
29/3/2022 0.00,0,0,437859.3,0,428075.4,0,153096.6
29/3/2022 1.00,0,0,437859.3,0,428075.4,0,153096.6
29/3/2022 2.00,0,0,437859.3,0,428075.4,0,153096.6
29/3/2022 3.00,0,0,437859.3,0,428075.4,0,153096.6
29/3/2022 4.00,0,0,437859.3,0,428075.4,0,153096.6
29/3/2022 5.00,0,0,437859.3,0,428075.4,0,153096.6
29/3/2022 6.00,0,0,437859.3,0,428075.4,0,153096.6
29/3/2022 7.00,71.94999561,71.94999561,437931.25,0,428075.4,0,153096.6
29/3/2022 8.00,71.94999999,71.94999999,438003.2,0,428075.4,0,153096.6
29/3/2022 9.00,123.3499969,123.3499969,438126.55,0,428075.4,0,153096.6
29/3/2022 10.00,123.35,123.35,438249.9,0,428075.4,0,153096.6
29/3/2022 11.00,116.6500004,116.6500004,438366.55,0,428075.4,0,153096.6
29/3/2022 12.00,116.65,116.65,438483.2,0,428075.4,0,153096.6
29/3/2022 13.00,115.4000001,115.4000001,438598.6,0,428075.4,0,153096.6
29/3/2022 14.00,115.4,115.4,438714,0,428075.4,0,153096.6
29/3/2022 15.00,119.2999998,119.2999998,438833.3,0,428075.4,0,153096.6
29/3/2022 16.00,119.3,119.3,438952.6,0,428075.4,0,153096.6
29/3/2022 17.00,80.50000236,80.50000236,439033.1,0,428075.4,0,153096.6
29/3/2022 18.00,80.49999999,80.49999999,439113.6,0,428075.4,0,153096.6
29/3/2022 19.00,4.94096E-06,4.94096E-06,439113.6,0,428075.4,0,153096.6
29/3/2022 20.00,0,0,439113.6,0,428075.4,0,153096.6
29/3/2022 21.00,0,0,439113.6,0,428075.4,0,153096.6
29/3/2022 22.00,0,0,439113.6,0,428075.4,0,153096.6
29/3/2022 23.00,0,0,439113.6,0,428075.4,0,153096.6
30/3/2022 0.00,0,0,439113.6,0,428075.4,0,153096.6
30/3/2022 1.00,0,0,439113.6,0,428075.4,0,153096.6
30/3/2022 2.00,0,0,439113.6,0,428075.4,0,153096.6
30/3/2022 3.00,0,0,439113.6,0,428075.4,0,153096.6
30/3/2022 4.00,0,0,439113.6,0,428075.4,0,153096.6
30/3/2022 5.00,0,0,439113.6,0,428075.4,0,153096.6
30/3/2022 6.00,0,0,439113.6,0,428075.4,0,153096.6
30/3/2022 7.00,65.99999593,65.99999593,439179.6,0,428075.4,0,153096.6
30/3/2022 8.00,66,66,439245.6,0,428075.4,0,153096.6
30/3/2022 9.00,123.3499965,123.3499965,439368.95,0,428075.4,0,153096.6
30/3/2022 10.00,123.35,123.35,439492.3,0,428075.4,0,153096.6
30/3/2022 11.00,114.9500005,114.9500005,439607.25,0,428075.4,0,153096.6
30/3/2022 12.00,114.95,114.95,439722.2,0,428075.4,0,153096.6
30/3/2022 13.00,115.4,115.4,439837.6,0,428075.4,0,153096.6
30/3/2022 14.00,115.4,115.4,439953,0,428075.4,0,153096.6
30/3/2022 15.00,115.05,115.05,440068.05,0,428075.4,0,153096.6
30/3/2022 16.00,115.05,115.05,440183.1,0,428075.4,0,153096.6
30/3/2022 17.00,64.30000314,64.30000314,440247.4,0,428075.4,0,153096.6
30/3/2022 18.00,64.3,64.3,440311.7,0,428075.4,0,153096.6
